progress_id;project_id;wing_id;floor_id;flat_id;task_id;subtask_id;engineer_id;contractor_id;progress_status_id;progress_percent;start_date;reported_at;last_modified;completion_date;remarks;is_active
2292;1;1;10;7;8;202;21;5;5;60.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2293;1;1;10;7;6;92;23;6;4;40.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2294;1;1;10;7;7;134;54;5;6;80.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2295;1;1;10;7;7;145;56;5;6;80.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2296;1;1;10;7;8;299;49;6;4;40.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2297;1;1;10;7;3;15;78;2;5;60.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2298;1;1;10;7;6;121;62;6;3;25.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2299;1;1;10;7;7;130;50;5;3;25.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2300;1;1;10;7;8;273;56;1;6;80.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2301;1;1;10;7;6;97;23;6;6;80.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2302;1;1;10;7;13;362;19;6;5;60.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2303;1;1;10;7;6;70;5;6;6;80.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2304;1;1;10;7;6;48;25;6;5;60.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2305;1;1;10;7;7;159;61;5;6;80.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2306;1;1;10;7;7;136;48;5;3;25.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2307;1;1;10;7;6;86;61;6;3;25.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2308;1;1;10;7;16;429;5;5;5;60.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2309;1;1;10;7;8;252;60;1;3;25.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2310;1;1;10;7;4;21;48;2;3;25.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2311;1;1;10;7;8;188;49;5;3;25.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2312;1;1;10;7;16;416;23;5;6;80.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2313;1;1;10;7;8;296;61;7;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2314;1;1;10;7;7;154;15;5;3;25.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2315;1;1;10;7;8;277;61;5;3;25.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2316;1;1;10;7;4;31;59;2;4;40.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2317;1;1;10;7;3;11;15;2;3;25.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2318;1;1;10;7;13;360;50;2;6;80.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2319;1;1;10;7;6;44;52;6;5;60.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2320;1;1;10;7;14;376;15;10;6;80.00;2024-01-19;"2024-01-19 10:00:00";"2024-01-19 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2321;1;1;10;7;4;30;14;2;3;25.00;2024-01-19;"2024-01-19 10:00:00";"2024-01-19 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2322;1;1;10;7;15;387;5;3;4;40.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2323;1;1;10;7;8;182;59;6;4;40.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2324;1;1;10;7;6;74;62;6;3;25.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2325;1;1;10;7;14;371;17;5;3;25.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2326;1;1;10;7;5;41;61;4;4;40.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2327;1;1;10;7;6;80;57;6;3;25.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2328;1;1;10;7;10;321;50;9;3;25.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2329;1;1;10;7;14;373;58;7;6;80.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2330;1;1;10;7;9;304;48;10;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2331;1;1;10;7;6;95;57;6;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2332;1;1;10;7;12;352;21;1;4;40.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2333;1;1;10;7;8;289;15;7;4;40.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2334;1;1;10;7;8;239;60;4;3;25.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2335;1;1;10;7;9;303;23;8;5;60.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2336;1;1;10;7;12;350;17;6;6;80.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2337;1;1;10;7;6;63;48;6;4;40.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2338;1;1;10;7;7;141;62;5;3;25.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2339;1;1;10;7;15;390;78;3;3;25.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2340;1;1;10;7;13;365;15;9;5;60.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2341;1;1;10;7;8;269;17;8;6;80.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2342;1;1;10;7;4;26;61;2;6;80.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2343;1;1;10;7;4;22;19;2;3;25.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2344;1;1;10;7;8;295;52;10;5;60.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2345;1;1;10;7;8;292;25;3;6;80.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2346;1;1;10;7;8;244;50;11;6;80.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2347;1;1;10;7;17;443;54;4;3;25.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2348;1;1;10;7;16;396;21;5;4;40.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2349;1;1;10;7;6;112;23;6;5;60.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2350;1;1;10;7;17;450;58;4;3;25.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2351;1;1;10;7;6;104;56;6;3;25.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2352;1;1;10;7;8;288;78;11;6;80.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2353;1;1;10;7;8;199;48;8;4;40.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2354;1;1;10;7;9;309;57;8;5;60.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2355;1;1;10;7;6;56;50;6;4;40.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2356;1;1;10;7;5;33;14;4;5;60.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2357;1;1;10;7;8;212;23;4;5;60.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2358;1;1;10;7;15;381;49;10;6;80.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2359;1;1;10;7;16;420;23;5;6;80.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2360;1;1;10;7;17;447;23;4;6;80.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2361;1;1;10;7;16;392;78;5;3;25.00;2024-01-19;"2024-01-19 10:00:00";"2024-01-19 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2362;1;1;10;7;3;6;50;2;5;60.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2363;1;1;10;7;10;315;19;11;5;60.00;2024-01-19;"2024-01-19 10:00:00";"2024-01-19 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2364;1;1;10;7;13;363;78;9;4;40.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2365;1;1;10;7;6;115;19;6;5;60.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2366;1;1;10;7;6;102;15;6;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2367;1;1;10;7;19;459;14;9;5;60.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2368;1;1;10;7;5;42;21;4;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2369;1;1;10;7;6;60;56;6;3;25.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2370;1;1;10;7;6;111;14;6;4;40.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2371;1;1;10;7;4;27;55;2;3;25.00;2024-01-19;"2024-01-19 10:00:00";"2024-01-19 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2372;1;1;10;7;8;206;59;1;3;25.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2373;1;1;10;7;11;332;53;5;5;60.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2374;1;1;10;7;12;356;57;7;3;25.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2375;1;1;10;7;17;452;23;4;3;25.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2376;1;1;10;7;6;101;56;6;4;40.00;2024-01-19;"2024-01-19 10:00:00";"2024-01-19 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2377;1;1;10;7;8;301;61;8;4;40.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2378;1;1;10;7;13;364;48;3;4;40.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2379;1;1;10;7;8;249;59;2;3;25.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2380;1;1;10;7;8;260;50;7;5;60.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2381;1;1;10;7;5;40;23;4;3;25.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2382;1;1;10;7;8;300;48;10;5;60.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2383;1;1;10;7;10;310;57;10;3;25.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2384;1;1;10;7;8;191;61;6;4;40.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2385;1;1;10;7;8;261;15;2;5;60.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2386;1;1;10;7;9;302;53;1;4;40.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2387;1;1;10;7;6;68;50;6;4;40.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2388;1;1;10;7;8;283;54;1;6;80.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2389;1;1;10;7;8;275;62;8;6;80.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2390;1;1;10;7;8;230;62;1;3;25.00;2024-01-19;"2024-01-19 10:00:00";"2024-01-19 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2391;1;1;10;7;17;444;78;4;4;40.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2392;1;1;10;7;17;449;49;4;3;25.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2393;1;1;10;7;3;13;3;2;4;40.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2394;1;1;10;7;11;338;78;3;4;40.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2395;1;1;10;7;11;342;58;1;6;80.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2396;1;1;10;7;11;329;58;5;3;25.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2397;1;1;10;7;7;126;54;5;4;40.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2398;1;1;10;7;8;253;49;8;4;40.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2399;1;1;10;7;6;90;49;6;5;60.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2400;1;1;10;7;9;307;52;1;5;60.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2401;1;1;10;7;12;351;54;7;4;40.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2402;1;1;10;7;8;294;56;11;5;60.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2403;1;1;10;7;14;374;60;1;4;40.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2404;1;1;10;7;8;268;5;9;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2405;1;1;10;7;11;323;58;11;4;40.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2406;1;1;10;7;6;51;57;6;5;60.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2407;1;1;10;7;10;320;51;8;4;40.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2408;1;1;10;7;6;69;57;6;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2409;1;1;10;7;16;393;62;5;3;25.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2410;1;1;10;7;8;223;61;4;4;40.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2411;1;1;10;7;8;256;17;11;5;60.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2412;1;1;10;7;8;242;54;3;3;25.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2413;1;1;10;7;8;237;48;10;5;60.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2414;1;1;10;7;16;426;49;5;5;60.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2415;1;1;10;7;11;330;15;3;5;60.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2416;1;1;10;7;16;419;5;5;3;25.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2417;1;1;10;7;6;109;78;6;3;25.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2418;1;1;10;7;3;20;58;2;6;80.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2419;1;1;10;7;7;137;61;5;4;40.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2420;1;1;10;7;8;240;78;2;5;60.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2421;1;1;10;7;12;349;25;2;4;40.00;2024-01-25;"2024-01-25 10:00:00";"2024-01-25 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2422;1;1;10;7;6;103;52;6;3;25.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2423;1;1;10;7;8;234;62;10;4;40.00;2024-01-19;"2024-01-19 10:00:00";"2024-01-19 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2424;1;1;10;7;8;251;59;11;4;40.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2425;1;1;10;7;8;198;62;11;6;80.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2426;1;1;10;7;6;84;5;6;4;40.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2427;1;1;10;7;18;454;3;11;6;80.00;2024-01-16;"2024-01-16 10:00:00";"2024-01-16 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2428;1;1;10;7;12;355;51;6;6;80.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2429;1;1;10;7;6;45;58;6;4;40.00;2024-01-23;"2024-01-23 10:00:00";"2024-01-23 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2430;1;1;10;7;12;358;52;9;4;40.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2431;1;1;10;7;2;3;17;1;6;80.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2432;1;1;10;7;6;114;62;6;3;25.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2433;1;1;10;7;7;139;52;5;4;40.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2434;1;1;10;7;6;123;19;6;3;25.00;2024-01-21;"2024-01-21 10:00:00";"2024-01-21 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2435;1;1;10;7;8;231;78;11;4;40.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2436;1;1;10;7;8;221;5;2;3;25.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2437;1;1;10;7;3;7;53;2;3;25.00;2024-01-17;"2024-01-17 10:00:00";"2024-01-17 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2438;1;1;10;7;16;413;58;5;5;60.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2439;1;1;10;7;8;282;49;10;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2440;1;1;10;7;5;37;51;4;4;40.00;2024-01-18;"2024-01-18 10:00:00";"2024-01-18 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2441;1;1;10;7;16;408;58;5;4;40.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2442;1;1;10;7;8;211;59;4;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2443;1;1;10;7;7;147;23;5;6;80.00;2024-01-24;"2024-01-24 10:00:00";"2024-01-24 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2444;1;1;10;7;16;441;50;5;4;40.00;2024-01-19;"2024-01-19 10:00:00";"2024-01-19 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2445;1;1;10;7;6;59;61;6;3;25.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2446;1;1;10;7;6;81;21;6;6;80.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2447;1;1;10;7;8;183;54;8;6;80.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2448;1;1;10;7;16;405;56;5;6;80.00;2024-01-22;"2024-01-22 10:00:00";"2024-01-22 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
2449;1;1;10;7;8;167;25;10;3;25.00;2024-01-20;"2024-01-20 10:00:00";"2024-01-20 10:00:00";NULL;"Auto-generated progress for flat 7, floor 4.";1
