txn_id;material_id;txn_date;transaction_type;reference_no;unit;received_qty;issued_qty;unit_rate;tax_percent;total_cost;work_description;remarks;is_active;created_at;updated_at;project_id;wing_id;floor_id;contractor_id;engineer_id
585;55;2025-02-02;RECEIPT;RC-2502-0009;NOS;34.43;0.00;370.00;18.00;12739.10;"Electrical works - Floor 28";"Auto-generated transaction seed data";1;"2025-02-02 09:00:00";"2025-11-22 18:00:00";1;1;28;4;50
586;54;2025-01-08;ISSUE;IS-2501-0015;MTR;0.00;42.13;182.00;18.00;7667.66;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2025-01-08 09:00:00";"2025-11-22 18:00:00";1;1;16;4;50
587;51;2025-11-08;ISSUE;IS-2511-0011;NOS;0.00;28.89;346.00;18.00;9995.94;"Electrical works - Floor 36";"Auto-generated transaction seed data";1;"2025-11-08 09:00:00";"2025-11-22 18:00:00";1;1;36;4;59
588;54;2024-09-24;RECEIPT;RC-2409-0010;MTR;38.62;0.00;182.00;18.00;7028.84;"Electrical works - Floor 7";"Auto-generated transaction seed data";1;"2024-09-24 09:00:00";"2025-11-22 18:00:00";1;1;7;4;48
589;55;2025-07-02;ISSUE;IS-2507-0020;NOS;0.00;53.84;370.00;18.00;19920.80;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2025-07-02 09:00:00";"2025-11-22 18:00:00";1;1;16;4;55
590;53;2024-09-11;ISSUE;IS-2409-0018;MTR;0.00;30.11;179.00;18.00;5389.69;"Electrical works - Floor 18";"Auto-generated transaction seed data";1;"2024-09-11 09:00:00";"2025-11-22 18:00:00";1;1;18;4;56
591;55;2025-03-23;RECEIPT;RC-2503-0003;NOS;24.75;0.00;370.00;18.00;9157.50;"Electrical works - Floor 31";"Auto-generated transaction seed data";1;"2025-03-23 09:00:00";"2025-11-22 18:00:00";1;1;31;4;50
592;53;2025-06-20;ISSUE;IS-2506-0018;MTR;0.00;58.51;179.00;18.00;10473.29;"Electrical works - Floor 24";"Auto-generated transaction seed data";1;"2025-06-20 09:00:00";"2025-11-22 18:00:00";1;1;24;4;56
593;51;2025-07-03;ISSUE;IS-2507-0021;NOS;0.00;22.43;346.00;18.00;7760.78;"Electrical works - Floor 21";"Auto-generated transaction seed data";1;"2025-07-03 09:00:00";"2025-11-22 18:00:00";1;1;21;4;50
594;82;2024-12-01;ISSUE;IS-2412-0013;NOS;0.00;12.69;532.00;18.00;6751.08;"Site use - Floor 32";"Auto-generated transaction seed data";1;"2024-12-01 09:00:00";"2025-11-22 18:00:00";1;1;32;9;62
595;51;2024-08-21;ISSUE;IS-2408-0021;NOS;0.00;22.53;346.00;18.00;7795.38;"Electrical works - Floor 31";"Auto-generated transaction seed data";1;"2024-08-21 09:00:00";"2025-11-22 18:00:00";1;1;31;4;61
596;54;2024-05-18;ISSUE;IS-2405-0014;MTR;0.00;58.07;182.00;18.00;10568.74;"Electrical works - Floor 30";"Auto-generated transaction seed data";1;"2024-05-18 09:00:00";"2025-11-22 18:00:00";1;1;30;4;55
597;53;2025-09-01;ISSUE;IS-2509-0020;MTR;0.00;20.53;179.00;18.00;3674.87;"Electrical works - Floor 33";"Auto-generated transaction seed data";1;"2025-09-01 09:00:00";"2025-11-22 18:00:00";1;1;33;4;62
598;15;2025-05-05;ISSUE;IS-2505-0019;NOS;0.00;48.35;130.00;18.00;6285.50;"BBM work - Floor 36";"Auto-generated transaction seed data";1;"2025-05-05 09:00:00";"2025-11-22 18:00:00";1;1;36;1;61
599;51;2024-04-06;ISSUE;IS-2404-0017;NOS;0.00;14.81;346.00;18.00;5124.26;"Electrical works - Floor 17";"Auto-generated transaction seed data";1;"2024-04-06 09:00:00";"2025-11-22 18:00:00";1;1;17;4;56
600;53;2025-06-25;RECEIPT;RC-2506-0010;MTR;12.76;0.00;179.00;18.00;2284.04;"Electrical works - Floor 13";"Auto-generated transaction seed data";1;"2025-06-25 09:00:00";"2025-11-22 18:00:00";1;1;13;4;49
601;16;2024-01-25;RECEIPT;RC-2401-0008;NOS;81.75;0.00;136.00;18.00;11118.00;"BBM work - Floor 18";"Auto-generated transaction seed data";1;"2024-01-25 09:00:00";"2025-11-22 18:00:00";1;1;18;1;62
602;54;2025-08-18;RECEIPT;RC-2508-0010;MTR;40.95;0.00;182.00;18.00;7452.90;"Electrical works - Floor 11";"Auto-generated transaction seed data";1;"2025-08-18 09:00:00";"2025-11-22 18:00:00";1;1;11;4;49
603;55;2025-04-19;RECEIPT;RC-2504-0007;NOS;21.04;0.00;370.00;18.00;7784.80;"Electrical works - Floor 31";"Auto-generated transaction seed data";1;"2025-04-19 09:00:00";"2025-11-22 18:00:00";1;1;31;4;55
604;54;2025-10-27;ISSUE;IS-2510-0010;MTR;0.00;1.08;182.00;18.00;196.56;"Electrical works - Floor 12";"Auto-generated transaction seed data";1;"2025-10-27 09:00:00";"2025-11-22 18:00:00";1;1;12;4;55
605;15;2025-04-22;RECEIPT;RC-2504-0008;NOS;74.48;0.00;130.00;18.00;9682.40;"BBM work - Floor 33";"Auto-generated transaction seed data";1;"2025-04-22 09:00:00";"2025-11-22 18:00:00";1;1;33;1;48
606;9;2025-06-24;RECEIPT;RC-2506-0011;NOS;51.31;0.00;94.00;18.00;4823.14;"Site use - Floor 35";"Auto-generated transaction seed data";1;"2025-06-24 09:00:00";"2025-11-22 18:00:00";1;1;35;9;59
607;53;2025-04-03;RECEIPT;RC-2504-0009;MTR;16.23;0.00;179.00;18.00;2905.17;"Electrical works - Floor 13";"Auto-generated transaction seed data";1;"2025-04-03 09:00:00";"2025-11-22 18:00:00";1;1;13;4;62
608;10;2025-02-16;ISSUE;IS-2502-0019;BRASS;0.00;12.16;100.00;18.00;1216.00;"Site use - Floor 31";"Auto-generated transaction seed data";1;"2025-02-16 09:00:00";"2025-11-22 18:00:00";1;1;31;9;55
609;54;2024-01-04;ISSUE;IS-2401-0018;MTR;0.00;4.77;182.00;18.00;868.14;"Electrical works - Floor 28";"Auto-generated transaction seed data";1;"2024-01-04 09:00:00";"2025-11-22 18:00:00";1;1;28;4;50
610;57;2025-01-29;ISSUE;IS-2501-0016;NOS;0.00;10.62;382.00;18.00;4056.84;"Electrical works - Floor 18";"Auto-generated transaction seed data";1;"2025-01-29 09:00:00";"2025-11-22 18:00:00";1;1;18;4;50
611;52;2024-02-01;ISSUE;IS-2402-0016;NOS;0.00;59.25;352.00;18.00;20856.00;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2024-02-01 09:00:00";"2025-11-22 18:00:00";1;1;23;4;54
612;47;2025-02-07;ISSUE;IS-2502-0020;MTR;0.00;44.74;161.00;18.00;7203.14;"Electrical works - Floor 17";"Auto-generated transaction seed data";1;"2025-02-07 09:00:00";"2025-11-22 18:00:00";1;1;17;4;54
613;53;2025-08-27;RETURN;RT-2508-0001;MTR;28.55;0.00;179.00;18.00;5110.45;"Electrical works - Floor 27";"Auto-generated transaction seed data";1;"2025-08-27 09:00:00";"2025-11-22 18:00:00";1;1;27;4;49
614;54;2025-03-01;ISSUE;IS-2503-0014;MTR;0.00;15.91;182.00;18.00;2895.62;"Electrical works - Floor 18";"Auto-generated transaction seed data";1;"2025-03-01 09:00:00";"2025-11-22 18:00:00";1;1;18;4;61
615;10;2024-07-02;ISSUE;IS-2407-0010;BRASS;0.00;24.97;100.00;18.00;2497.00;"Site use - Floor 23";"Auto-generated transaction seed data";1;"2024-07-02 09:00:00";"2025-11-22 18:00:00";1;1;23;9;61
616;10;2024-05-28;RECEIPT;RC-2405-0012;BRASS;46.09;0.00;100.00;18.00;4609.00;"Site use - Floor 14";"Auto-generated transaction seed data";1;"2024-05-28 09:00:00";"2025-11-22 18:00:00";1;1;14;9;49
617;52;2025-07-03;GATE-IN;GI-2507-0001;NOS;50.34;0.00;352.00;18.00;17719.68;"Electrical works - Floor 36";"Auto-generated transaction seed data";1;"2025-07-03 09:00:00";"2025-11-22 18:00:00";1;1;36;4;48
618;83;2025-02-21;GATE-OUT;GO-2502-0001;KG;0.00;17.59;269.00;18.00;4731.71;"Site use - Floor 24";"Auto-generated transaction seed data";1;"2025-02-21 09:00:00";"2025-11-22 18:00:00";1;1;24;1;50
619;54;2025-05-26;ISSUE;IS-2505-0020;MTR;0.00;7.57;182.00;18.00;1377.74;"Electrical works - Floor 21";"Auto-generated transaction seed data";1;"2025-05-26 09:00:00";"2025-11-22 18:00:00";1;1;21;4;61
620;54;2025-05-12;RECEIPT;RC-2505-0008;MTR;67.02;0.00;182.00;18.00;12197.64;"Electrical works - Floor 17";"Auto-generated transaction seed data";1;"2025-05-12 09:00:00";"2025-11-22 18:00:00";1;1;17;4;56
621;10;2024-08-15;RECEIPT;RC-2408-0015;BRASS;20.71;0.00;100.00;18.00;2071.00;"Site use - Floor 11";"Auto-generated transaction seed data";1;"2024-08-15 09:00:00";"2025-11-22 18:00:00";1;1;11;9;54
622;54;2024-12-06;RECEIPT;RC-2412-0006;MTR;28.95;0.00;182.00;18.00;5268.90;"Electrical works - Floor 21";"Auto-generated transaction seed data";1;"2024-12-06 09:00:00";"2025-11-22 18:00:00";1;1;21;4;62
623;54;2025-04-12;ISSUE;IS-2504-0014;MTR;0.00;51.02;182.00;18.00;9285.64;"Electrical works - Floor 28";"Auto-generated transaction seed data";1;"2025-04-12 09:00:00";"2025-11-22 18:00:00";1;1;28;4;61
624;2;2025-07-23;ISSUE;IS-2507-0022;BAGS;0.00;5.90;26.00;18.00;153.40;"Plaster / mortar - Floor 13";"Auto-generated transaction seed data";1;"2025-07-23 09:00:00";"2025-11-22 18:00:00";1;1;13;9;59
625;52;2024-08-01;RETURN;RT-2408-0004;NOS;14.62;0.00;352.00;18.00;5146.24;"Electrical works - Floor 20";"Auto-generated transaction seed data";1;"2024-08-01 09:00:00";"2025-11-22 18:00:00";1;1;20;4;61
626;55;2024-04-07;ISSUE;IS-2404-0018;NOS;0.00;9.63;370.00;18.00;3563.10;"Electrical works - Floor 20";"Auto-generated transaction seed data";1;"2024-04-07 09:00:00";"2025-11-22 18:00:00";1;1;20;4;48
627;2;2025-06-21;ISSUE;IS-2506-0019;BAGS;0.00;59.07;26.00;18.00;1535.82;"Plaster / mortar - Floor 10";"Auto-generated transaction seed data";1;"2025-06-21 09:00:00";"2025-11-22 18:00:00";1;1;10;9;59
628;51;2024-12-06;ISSUE;IS-2412-0014;NOS;0.00;29.86;346.00;18.00;10331.56;"Electrical works - Floor 26";"Auto-generated transaction seed data";1;"2024-12-06 09:00:00";"2025-11-22 18:00:00";1;1;26;4;62
629;53;2024-05-04;RECEIPT;RC-2405-0013;MTR;33.33;0.00;179.00;18.00;5966.07;"Electrical works - Floor 29";"Auto-generated transaction seed data";1;"2024-05-04 09:00:00";"2025-11-22 18:00:00";1;1;29;4;54
630;53;2025-01-09;RETURN;RT-2501-0003;MTR;28.70;0.00;179.00;18.00;5137.30;"Electrical works - Floor 10";"Auto-generated transaction seed data";1;"2025-01-09 09:00:00";"2025-11-22 18:00:00";1;1;10;4;48
631;10;2024-02-16;ISSUE;IS-2402-0017;BRASS;0.00;9.88;100.00;18.00;988.00;"Site use - Floor 16";"Auto-generated transaction seed data";1;"2024-02-16 09:00:00";"2025-11-22 18:00:00";1;1;16;9;59
632;10;2024-06-21;RECEIPT;RC-2406-0011;BRASS;44.13;0.00;100.00;18.00;4413.00;"Site use - Floor 12";"Auto-generated transaction seed data";1;"2024-06-21 09:00:00";"2025-11-22 18:00:00";1;1;12;9;48
633;51;2025-06-18;ISSUE;IS-2506-0020;NOS;0.00;7.04;346.00;18.00;2435.84;"Electrical works - Floor 30";"Auto-generated transaction seed data";1;"2025-06-18 09:00:00";"2025-11-22 18:00:00";1;1;30;4;50
634;54;2024-07-04;RECEIPT;RC-2407-0006;MTR;18.22;0.00;182.00;18.00;3316.04;"Electrical works - Floor 35";"Auto-generated transaction seed data";1;"2024-07-04 09:00:00";"2025-11-22 18:00:00";1;1;35;4;49
635;70;2024-10-31;RECEIPT;RC-2410-0011;SQFT;90.00;0.00;345.00;18.00;31050.00;"Site use - Floor 28";"Auto-generated transaction seed data";1;"2024-10-31 09:00:00";"2025-11-22 18:00:00";1;1;28;10;54
636;51;2024-10-12;ISSUE;IS-2410-0022;NOS;0.00;46.16;346.00;18.00;15971.36;"Electrical works - Floor 7";"Auto-generated transaction seed data";1;"2024-10-12 09:00:00";"2025-11-22 18:00:00";1;1;7;4;56
637;10;2024-07-27;RECEIPT;RC-2407-0007;BRASS;66.24;0.00;100.00;18.00;6624.00;"Site use - Floor 19";"Auto-generated transaction seed data";1;"2024-07-27 09:00:00";"2025-11-22 18:00:00";1;1;19;9;62
638;51;2024-07-06;ISSUE;IS-2407-0011;NOS;0.00;17.52;346.00;18.00;6061.92;"Electrical works - Floor 17";"Auto-generated transaction seed data";1;"2024-07-06 09:00:00";"2025-11-22 18:00:00";1;1;17;4;62
639;51;2024-03-28;ISSUE;IS-2403-0017;NOS;0.00;25.41;346.00;18.00;8791.86;"Electrical works - Floor 7";"Auto-generated transaction seed data";1;"2024-03-28 09:00:00";"2025-11-22 18:00:00";1;1;7;4;62
640;55;2024-05-22;RECEIPT;RC-2405-0014;NOS;80.42;0.00;370.00;18.00;29755.40;"Electrical works - Floor 9";"Auto-generated transaction seed data";1;"2024-05-22 09:00:00";"2025-11-22 18:00:00";1;1;9;4;54
641;10;2025-03-26;RECEIPT;RC-2503-0004;BRASS;73.84;0.00;100.00;18.00;7384.00;"Site use - Floor 20";"Auto-generated transaction seed data";1;"2025-03-26 09:00:00";"2025-11-22 18:00:00";1;1;20;9;56
642;15;2025-01-09;RECEIPT;RC-2501-0007;NOS;25.34;0.00;130.00;18.00;3294.20;"BBM work - Floor 18";"Auto-generated transaction seed data";1;"2025-01-09 09:00:00";"2025-11-22 18:00:00";1;1;18;1;56
643;10;2025-08-14;GATE-IN;GI-2508-0002;BRASS;64.02;0.00;100.00;18.00;6402.00;"Site use - Floor 10";"Auto-generated transaction seed data";1;"2025-08-14 09:00:00";"2025-11-22 18:00:00";1;1;10;9;59
644;15;2024-08-09;GATE-OUT;GO-2408-0002;NOS;0.00;42.35;130.00;18.00;5505.50;"BBM work - Floor 26";"Auto-generated transaction seed data";1;"2024-08-09 09:00:00";"2025-11-22 18:00:00";1;1;26;1;59
645;54;2025-09-20;ISSUE;IS-2509-0021;MTR;0.00;59.30;182.00;18.00;10792.60;"Electrical works - Floor 20";"Auto-generated transaction seed data";1;"2025-09-20 09:00:00";"2025-11-22 18:00:00";1;1;20;4;48
646;52;2024-01-07;ISSUE;IS-2401-0019;NOS;0.00;52.05;352.00;18.00;18321.60;"Electrical works - Floor 21";"Auto-generated transaction seed data";1;"2024-01-07 09:00:00";"2025-11-22 18:00:00";1;1;21;4;56
647;52;2025-06-06;RECEIPT;RC-2506-0012;NOS;65.55;0.00;352.00;18.00;23073.60;"Electrical works - Floor 10";"Auto-generated transaction seed data";1;"2025-06-06 09:00:00";"2025-11-22 18:00:00";1;1;10;4;62
648;36;2024-07-25;ISSUE;IS-2407-0012;MTR;0.00;22.34;128.00;18.00;2859.52;"Plumbing installation - Floor 21";"Auto-generated transaction seed data";1;"2024-07-25 09:00:00";"2025-11-22 18:00:00";1;1;21;5;48
649;54;2025-02-28;ISSUE;IS-2502-0021;MTR;0.00;46.72;182.00;18.00;8503.04;"Electrical works - Floor 15";"Auto-generated transaction seed data";1;"2025-02-28 09:00:00";"2025-11-22 18:00:00";1;1;15;4;56
650;60;2024-12-11;RECEIPT;RC-2412-0007;SQFT;46.18;0.00;300.00;18.00;13854.00;"Tiling / stone - Floor 32";"Auto-generated transaction seed data";1;"2024-12-11 09:00:00";"2025-11-22 18:00:00";1;1;32;7;54
651;10;2024-06-03;RECEIPT;RC-2406-0012;BRASS;94.35;0.00;100.00;18.00;9435.00;"Site use - Floor 19";"Auto-generated transaction seed data";1;"2024-06-03 09:00:00";"2025-11-22 18:00:00";1;1;19;9;48
652;51;2024-04-07;ISSUE;IS-2404-0019;NOS;0.00;55.90;346.00;18.00;19341.40;"Electrical works - Floor 13";"Auto-generated transaction seed data";1;"2024-04-07 09:00:00";"2025-11-22 18:00:00";1;1;13;4;48
653;62;2025-01-24;ISSUE;IS-2501-0017;MTR;0.00;9.79;206.00;18.00;2016.74;"Tiling / stone - Floor 25";"Auto-generated transaction seed data";1;"2025-01-24 09:00:00";"2025-11-22 18:00:00";1;1;25;7;49
654;55;2025-11-11;ISSUE;IS-2511-0012;NOS;0.00;7.58;370.00;18.00;2804.60;"Electrical works - Floor 26";"Auto-generated transaction seed data";1;"2025-11-11 09:00:00";"2025-11-22 18:00:00";1;1;26;4;50
655;52;2025-03-07;RECEIPT;RC-2503-0005;NOS;59.44;0.00;352.00;18.00;20922.88;"Electrical works - Floor 26";"Auto-generated transaction seed data";1;"2025-03-07 09:00:00";"2025-11-22 18:00:00";1;1;26;4;62
656;10;2025-08-18;ISSUE;IS-2508-0015;BRASS;0.00;42.61;100.00;18.00;4261.00;"Site use - Floor 19";"Auto-generated transaction seed data";1;"2025-08-18 09:00:00";"2025-11-22 18:00:00";1;1;19;9;62
657;54;2025-03-20;ISSUE;IS-2503-0015;MTR;0.00;54.11;182.00;18.00;9848.02;"Electrical works - Floor 11";"Auto-generated transaction seed data";1;"2025-03-20 09:00:00";"2025-11-22 18:00:00";1;1;11;4;62
658;55;2025-10-11;ISSUE;IS-2510-0011;NOS;0.00;10.00;370.00;18.00;3700.00;"Electrical works - Floor 29";"Auto-generated transaction seed data";1;"2025-10-11 09:00:00";"2025-11-22 18:00:00";1;1;29;4;49
659;55;2025-09-09;ISSUE;IS-2509-0022;NOS;0.00;8.59;370.00;18.00;3178.30;"Electrical works - Floor 29";"Auto-generated transaction seed data";1;"2025-09-09 09:00:00";"2025-11-22 18:00:00";1;1;29;4;49
660;54;2024-02-13;ISSUE;IS-2402-0018;MTR;0.00;20.65;182.00;18.00;3758.30;"Electrical works - Floor 9";"Auto-generated transaction seed data";1;"2024-02-13 09:00:00";"2025-11-22 18:00:00";1;1;9;4;56
661;49;2025-09-01;ISSUE;IS-2509-0023;NOS;0.00;13.25;334.00;18.00;4425.50;"Electrical works - Floor 31";"Auto-generated transaction seed data";1;"2025-09-01 09:00:00";"2025-11-22 18:00:00";1;1;31;4;49
662;55;2024-10-27;ISSUE;IS-2410-0023;NOS;0.00;12.98;370.00;18.00;4802.60;"Electrical works - Floor 19";"Auto-generated transaction seed data";1;"2024-10-27 09:00:00";"2025-11-22 18:00:00";1;1;19;4;54
663;51;2024-03-28;ISSUE;IS-2403-0018;NOS;0.00;16.35;346.00;18.00;5657.10;"Electrical works - Floor 22";"Auto-generated transaction seed data";1;"2024-03-28 09:00:00";"2025-11-22 18:00:00";1;1;22;4;49
664;55;2024-12-18;ISSUE;IS-2412-0015;NOS;0.00;25.06;370.00;18.00;9272.20;"Electrical works - Floor 12";"Auto-generated transaction seed data";1;"2024-12-18 09:00:00";"2025-11-22 18:00:00";1;1;12;4;50
665;51;2024-07-04;ISSUE;IS-2407-0013;NOS;0.00;20.13;346.00;18.00;6964.98;"Electrical works - Floor 10";"Auto-generated transaction seed data";1;"2024-07-04 09:00:00";"2025-11-22 18:00:00";1;1;10;4;62
666;3;2025-05-30;RECEIPT;RC-2505-0009;BAGS;20.52;0.00;29.00;18.00;595.08;"Plaster / mortar - Floor 25";"Auto-generated transaction seed data";1;"2025-05-30 09:00:00";"2025-11-22 18:00:00";1;1;25;9;48
667;51;2025-01-13;RETURN;RT-2501-0004;NOS;16.25;0.00;346.00;18.00;5622.50;"Electrical works - Floor 33";"Auto-generated transaction seed data";1;"2025-01-13 09:00:00";"2025-11-22 18:00:00";1;1;33;4;59
668;6;2024-07-23;ISSUE;IS-2407-0014;BRASS;0.00;21.82;76.00;18.00;1658.32;"Site use - Floor 8";"Auto-generated transaction seed data";1;"2024-07-23 09:00:00";"2025-11-22 18:00:00";1;1;8;9;59
669;53;2025-05-26;ISSUE;IS-2505-0021;MTR;0.00;45.41;179.00;18.00;8128.39;"Electrical works - Floor 22";"Auto-generated transaction seed data";1;"2025-05-26 09:00:00";"2025-11-22 18:00:00";1;1;22;4;49
670;53;2025-05-25;ISSUE;IS-2505-0022;MTR;0.00;35.35;179.00;18.00;6327.65;"Electrical works - Floor 12";"Auto-generated transaction seed data";1;"2025-05-25 09:00:00";"2025-11-22 18:00:00";1;1;12;4;61
671;51;2024-11-10;ISSUE;IS-2411-0012;NOS;0.00;10.00;346.00;18.00;3460.00;"Electrical works - Floor 20";"Auto-generated transaction seed data";1;"2024-11-10 09:00:00";"2025-11-22 18:00:00";1;1;20;4;49
672;52;2024-08-10;ISSUE;IS-2408-0022;NOS;0.00;48.63;352.00;18.00;17117.76;"Electrical works - Floor 19";"Auto-generated transaction seed data";1;"2024-08-10 09:00:00";"2025-11-22 18:00:00";1;1;19;4;50
673;54;2024-01-05;RECEIPT;RC-2401-0009;MTR;92.33;0.00;182.00;18.00;16804.06;"Electrical works - Floor 25";"Auto-generated transaction seed data";1;"2024-01-05 09:00:00";"2025-11-22 18:00:00";1;1;25;4;49
674;54;2025-10-29;RECEIPT;RC-2510-0008;MTR;20.20;0.00;182.00;18.00;3676.40;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2025-10-29 09:00:00";"2025-11-22 18:00:00";1;1;16;4;50
675;51;2025-03-18;ISSUE;IS-2503-0016;NOS;0.00;46.78;346.00;18.00;16185.88;"Electrical works - Floor 13";"Auto-generated transaction seed data";1;"2025-03-18 09:00:00";"2025-11-22 18:00:00";1;1;13;4;56
676;55;2024-10-25;GATE-IN;GI-2410-0001;NOS;44.11;0.00;370.00;18.00;16320.70;"Electrical works - Floor 28";"Auto-generated transaction seed data";1;"2024-10-25 09:00:00";"2025-11-22 18:00:00";1;1;28;4;61
677;10;2024-08-15;ISSUE;IS-2408-0023;BRASS;0.00;5.68;100.00;18.00;568.00;"Site use - Floor 17";"Auto-generated transaction seed data";1;"2024-08-15 09:00:00";"2025-11-22 18:00:00";1;1;17;9;56
678;55;2025-05-01;ISSUE;IS-2505-0023;NOS;0.00;8.52;370.00;18.00;3152.40;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2025-05-01 09:00:00";"2025-11-22 18:00:00";1;1;23;4;54
679;53;2024-07-06;GATE-OUT;GO-2407-0001;MTR;0.00;56.46;179.00;18.00;10106.34;"Electrical works - Floor 28";"Auto-generated transaction seed data";1;"2024-07-06 09:00:00";"2025-11-22 18:00:00";1;1;28;4;56
680;83;2024-06-01;ISSUE;IS-2406-0023;KG;0.00;19.41;269.00;18.00;5221.29;"Site use - Floor 25";"Auto-generated transaction seed data";1;"2024-06-01 09:00:00";"2025-11-22 18:00:00";1;1;25;1;55
681;55;2025-11-07;RECEIPT;RC-2511-0004;NOS;7.99;0.00;370.00;18.00;2956.30;"Electrical works - Floor 14";"Auto-generated transaction seed data";1;"2025-11-07 09:00:00";"2025-11-22 18:00:00";1;1;14;4;54
682;15;2024-06-28;GATE-OUT;GO-2406-0002;NOS;0.00;18.46;130.00;18.00;2399.80;"BBM work - Floor 10";"Auto-generated transaction seed data";1;"2024-06-28 09:00:00";"2025-11-22 18:00:00";1;1;10;1;48
683;53;2025-03-27;RETURN;RT-2503-0002;MTR;34.26;0.00;179.00;18.00;6132.54;"Electrical works - Floor 11";"Auto-generated transaction seed data";1;"2025-03-27 09:00:00";"2025-11-22 18:00:00";1;1;11;4;48
684;55;2025-01-29;ISSUE;IS-2501-0018;NOS;0.00;46.74;370.00;18.00;17293.80;"Electrical works - Floor 7";"Auto-generated transaction seed data";1;"2025-01-29 09:00:00";"2025-11-22 18:00:00";1;1;7;4;54
685;8;2025-08-12;ISSUE;IS-2508-0016;NOS;0.00;21.32;88.00;18.00;1876.16;"Site use - Floor 22";"Auto-generated transaction seed data";1;"2025-08-12 09:00:00";"2025-11-22 18:00:00";1;1;22;9;62
686;54;2024-01-29;RECEIPT;RC-2401-0010;MTR;48.34;0.00;182.00;18.00;8797.88;"Electrical works - Floor 25";"Auto-generated transaction seed data";1;"2024-01-29 09:00:00";"2025-11-22 18:00:00";1;1;25;4;55
687;54;2025-09-05;RECEIPT;RC-2509-0007;MTR;88.38;0.00;182.00;18.00;16085.16;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2025-09-05 09:00:00";"2025-11-22 18:00:00";1;1;16;4;50
688;51;2024-11-21;ISSUE;IS-2411-0013;NOS;0.00;32.71;346.00;18.00;11317.66;"Electrical works - Floor 12";"Auto-generated transaction seed data";1;"2024-11-21 09:00:00";"2025-11-22 18:00:00";1;1;12;4;50
689;53;2025-03-15;ISSUE;IS-2503-0017;MTR;0.00;47.55;179.00;18.00;8511.45;"Electrical works - Floor 25";"Auto-generated transaction seed data";1;"2025-03-15 09:00:00";"2025-11-22 18:00:00";1;1;25;4;54
690;54;2025-04-12;RETURN;RT-2504-0002;MTR;6.46;0.00;182.00;18.00;1175.72;"Electrical works - Floor 22";"Auto-generated transaction seed data";1;"2025-04-12 09:00:00";"2025-11-22 18:00:00";1;1;22;4;59
691;10;2024-04-05;RETURN;RT-2404-0002;BRASS;8.81;0.00;100.00;18.00;881.00;"Site use - Floor 14";"Auto-generated transaction seed data";1;"2024-04-05 09:00:00";"2025-11-22 18:00:00";1;1;14;9;61
692;52;2025-08-05;ISSUE;IS-2508-0017;NOS;0.00;52.96;352.00;18.00;18641.92;"Electrical works - Floor 31";"Auto-generated transaction seed data";1;"2025-08-05 09:00:00";"2025-11-22 18:00:00";1;1;31;4;48
693;10;2024-02-21;ISSUE;IS-2402-0019;BRASS;0.00;8.10;100.00;18.00;810.00;"Site use - Floor 24";"Auto-generated transaction seed data";1;"2024-02-21 09:00:00";"2025-11-22 18:00:00";1;1;24;9;54
694;52;2025-02-12;RETURN;RT-2502-0003;NOS;11.93;0.00;352.00;18.00;4199.36;"Electrical works - Floor 10";"Auto-generated transaction seed data";1;"2025-02-12 09:00:00";"2025-11-22 18:00:00";1;1;10;4;59
695;10;2024-08-28;ISSUE;IS-2408-0024;BRASS;0.00;40.39;100.00;18.00;4039.00;"Site use - Floor 17";"Auto-generated transaction seed data";1;"2024-08-28 09:00:00";"2025-11-22 18:00:00";1;1;17;9;55
696;82;2025-09-05;RECEIPT;RC-2509-0008;NOS;76.71;0.00;532.00;18.00;40809.72;"Site use - Floor 19";"Auto-generated transaction seed data";1;"2025-09-05 09:00:00";"2025-11-22 18:00:00";1;1;19;9;59
697;52;2024-11-14;RECEIPT;RC-2411-0008;NOS;33.33;0.00;352.00;18.00;11732.16;"Electrical works - Floor 21";"Auto-generated transaction seed data";1;"2024-11-14 09:00:00";"2025-11-22 18:00:00";1;1;21;4;54
698;36;2024-09-14;RECEIPT;RC-2409-0011;MTR;22.78;0.00;128.00;18.00;2915.84;"Plumbing installation - Floor 15";"Auto-generated transaction seed data";1;"2024-09-14 09:00:00";"2025-11-22 18:00:00";1;1;15;5;48
699;53;2025-09-04;RECEIPT;RC-2509-0009;MTR;15.74;0.00;179.00;18.00;2817.46;"Electrical works - Floor 18";"Auto-generated transaction seed data";1;"2025-09-04 09:00:00";"2025-11-22 18:00:00";1;1;18;4;55
700;55;2024-07-02;ISSUE;IS-2407-0015;NOS;0.00;4.53;370.00;18.00;1676.10;"Electrical works - Floor 26";"Auto-generated transaction seed data";1;"2024-07-02 09:00:00";"2025-11-22 18:00:00";1;1;26;4;62
701;17;2024-12-04;ISSUE;IS-2412-0016;BAGS;0.00;49.91;71.00;18.00;3543.61;"Plaster / mortar - Floor 17";"Auto-generated transaction seed data";1;"2024-12-04 09:00:00";"2025-11-22 18:00:00";1;1;17;1;61
