column_id;project_id;wing_id;floor_id;column_no;concrete_grade;size;reinforcement_details;casting_date;checked_by;check_status;check_date;remarks;is_active;created_at;updated_at
874;1;1;49;C874-F49-B4;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
875;1;1;49;C875-F49-B5;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
876;1;1;49;C876-F49-B6;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
877;1;1;49;C877-F49-C1;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
878;1;1;49;C878-F49-C2;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
879;1;1;49;C879-F49-C3;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
880;1;1;49;C880-F49-C4;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
881;1;1;49;C881-F49-C5;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
882;1;1;49;C882-F49-C6;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
883;1;1;50;C883-F50-A1;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
884;1;1;50;C884-F50-A2;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
885;1;1;50;C885-F50-A3;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
886;1;1;50;C886-F50-A4;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
887;1;1;50;C887-F50-A5;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
888;1;1;50;C888-F50-A6;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
889;1;1;50;C889-F50-B1;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
890;1;1;50;C890-F50-B2;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
891;1;1;50;C891-F50-B3;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
892;1;1;50;C892-F50-B4;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
893;1;1;50;C893-F50-B5;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
894;1;1;50;C894-F50-B6;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
895;1;1;50;C895-F50-C1;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
896;1;1;50;C896-F50-C2;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
897;1;1;50;C897-F50-C3;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
898;1;1;50;C898-F50-C4;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
899;1;1;50;C899-F50-C5;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
900;1;1;50;C900-F50-C6;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
901;1;1;51;C901-F51-A1;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
902;1;1;51;C902-F51-A2;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
903;1;1;51;C903-F51-A3;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
904;1;1;51;C904-F51-A4;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
905;1;1;51;C905-F51-A5;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
906;1;1;51;C906-F51-A6;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
907;1;1;51;C907-F51-B1;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
908;1;1;51;C908-F51-B2;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
909;1;1;51;C909-F51-B3;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
910;1;1;51;C910-F51-B4;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
911;1;1;51;C911-F51-B5;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
912;1;1;51;C912-F51-B6;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
913;1;1;51;C913-F51-C1;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
914;1;1;51;C914-F51-C2;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
915;1;1;51;C915-F51-C3;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
916;1;1;51;C916-F51-C4;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
917;1;1;51;C917-F51-C5;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
918;1;1;51;C918-F51-C6;M25;600x600;NULL;NULL;NULL;Pending;NULL;"Not started";1;NULL;NULL
